Date,Time,Open,High,Low,Close,Volume
2022.08.08,23:00,1788.42000,1789.44000,1788.14000,1789.43000,1347
2022.08.09,01:00,1788.47000,1788.75000,1787.91000,1788.15000,518
2022.08.09,02:00,1788.08000,1790.55000,1787.73000,1789.14000,1560
2022.08.09,03:00,1789.13000,1790.11000,1787.73000,1788.95000,3234
2022.08.09,04:00,1789.02000,1789.95000,1783.81000,1783.85000,4644
2022.08.09,05:00,1783.81000,1785.23000,1783.12000,1785.16000,3153
2022.08.09,06:00,1785.17000,1787.61000,1785.07000,1785.63000,2758
2022.08.09,07:00,1785.62000,1786.52000,1785.17000,1786.01000,1415
2022.08.09,08:00,1786.00000,1788.63000,1785.21000,1788.50000,2205
2022.08.09,09:00,1788.49000,1789.15000,1784.41000,1785.54000,3303
2022.08.09,10:00,1785.57000,1787.54000,1783.46000,1786.96000,4108
2022.08.09,11:00,1786.93000,1793.31000,1786.32000,1790.29000,5463
2022.08.09,12:00,1790.25000,1792.08000,1788.18000,1790.87000,4326
2022.08.09,13:00,1790.83000,1794.61000,1790.18000,1790.99000,4348
2022.08.09,14:00,1790.97000,1792.51000,1789.34000,1789.34000,3864
2022.08.09,15:00,1789.35000,1794.00000,1787.92000,1793.82000,6988
2022.08.09,16:00,1793.88000,1800.37000,1792.48000,1797.57000,9733
2022.08.09,17:00,1797.39000,1797.85000,1790.33000,1790.97000,8801
2022.08.09,18:00,1790.96000,1796.08000,1790.07000,1796.08000,5764
2022.08.09,19:00,1796.09000,1798.21000,1794.77000,1795.16000,4166
2022.08.09,20:00,1795.16000,1796.45000,1793.72000,1794.26000,3494
2022.08.09,21:00,1794.31000,1795.32000,1793.23000,1794.32000,2474
2022.08.09,22:00,1794.31000,1795.94000,1793.89000,1793.92000,2367
2022.08.09,23:00,1793.90000,1794.90000,1793.45000,1794.07000,1393
2022.08.10,01:00,1793.89000,1794.28000,1793.42000,1793.56000,448
2022.08.10,02:00,1793.55000,1794.40000,1793.10000,1794.00000,987
2022.08.10,03:00,1794.00000,1794.07000,1791.69000,1792.63000,2151
2022.08.10,04:00,1792.59000,1793.13000,1791.07000,1792.77000,3289
2022.08.10,05:00,1792.73000,1794.50000,1792.44000,1793.64000,2780
2022.08.10,06:00,1793.65000,1793.97000,1790.88000,1791.14000,2204
2022.08.10,07:00,1791.13000,1791.38000,1789.82000,1790.28000,1250
2022.08.10,08:00,1790.28000,1790.28000,1788.16000,1788.24000,2760
2022.08.10,09:00,1788.22000,1789.42000,1787.51000,1788.87000,3409
2022.08.10,10:00,1788.93000,1791.75000,1788.56000,1790.37000,4449
2022.08.10,11:00,1790.40000,1792.97000,1788.52000,1792.27000,4831
2022.08.10,12:00,1792.26000,1794.97000,1791.58000,1794.12000,3636
2022.08.10,13:00,1794.10000,1795.18000,1790.39000,1790.79000,3831
2022.08.10,14:00,1790.77000,1792.87000,1789.11000,1792.25000,4593
2022.08.10,15:00,1792.25000,1807.76000,1787.73000,1797.29000,13205
2022.08.10,16:00,1797.22000,1799.92000,1791.57000,1795.55000,15092
